session_id,user_id,channel,language,session_date,session_month,region,is_disabled,is_first_time_user,is_vulnerable_user,final_outcome,is_completed,is_abandoned,is_transferred,transfer_reason,total_duration_sec,total_turns,avg_asr_confidence,avg_intent_confidence,misunderstanding_rate,silence_rate,is_recovered,is_escalated,had_errors,user_turns,system_turns,total_error_turns,misunderstanding_turns,silence_turns,noise_turns,turn_error_rate_pct,repeat_intent_rate_pct,intent_service_lookup_count,intent_start_application_count,intent_repeat_count,intent_unknown_count,total_application_attempts,had_successful_application,applications_completed,applications_abandoned,applications_failed,services_attempted,primary_service_code,application_channel,avg_time_to_submit_sec,kpi_accessibility_segment,kpi_vulnerable_completed,kpi_disabled_completed,kpi_firsttime_completed,kpi_vulnerable_escalated,kpi_end_to_end_success,kpi_error_recovery_success,kpi_high_misunderstanding,kpi_high_silence,kpi_high_confusion,kpi_reached_application,kpi_application_success,ai_quality_score
S2294,U1141,voice,KINYARWANDA,"February 4, 2025","February 1, 2025",rural,0,1,1,abandoned,0,1,0,,146,12,0.65,0.62,0.2,0,1,0,0,3,2,1,1,0,0,20,0,4,0,0,1,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,0,0,0,0,0,100
S2295,U1291,voice,KINYARWANDA,"February 21, 2025","February 1, 2025",rural,0,1,1,abandoned,0,1,0,,264,12,0.72,0.74,0,0.2,1,0,0,2,3,2,0,1,1,40,0,2,3,0,0,2,1,2,0,0,"[BIRTH_CERT, ID_REPLACEMENT]",BIRTH_CERT,voice,837.5,1,0,0,0,0,0,0,0,0,0,1,1,100
S2296,U1480,voice,KINYARWANDA,"March 28, 2025","March 1, 2025",urban,0,0,0,completed,1,0,0,,83,11,0.76,0.79,0,0,1,0,0,4,1,0,0,0,0,0,60,1,1,3,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,1,0,0,100
S2297,U1150,voice,KINYARWANDA,"January 28, 2025","January 1, 2025",urban,1,0,1,transferred,0,0,1,user_request,125,13,0.88,0.69,0.5,0,0,0,0,1,1,1,1,0,0,50,0,1,0,0,1,1,1,1,0,0,[DL],DL,ussd,352,1,0,0,0,0,0,0,1,0,0,1,1,85
S2298,U1113,voice,KINYARWANDA,"April 4, 2025","April 1, 2025",urban,1,0,1,completed,1,0,0,user_request,205,9,0.67,0.91,0.5,0,0,0,0,1,1,1,1,0,0,50,0,2,0,0,0,0,0,0,0,0,[],,,,1,1,1,0,0,0,0,1,0,0,0,0,95
S2299,U1236,voice,KINYARWANDA,"January 18, 2025","January 1, 2025",rural,0,0,0,completed,1,0,0,,186,4,0.82,0.57,0.17,0.17,0,0,0,5,1,2,1,1,0,33.3,0,2,4,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S2300,U1065,voice,KINYARWANDA,"April 26, 2025","April 1, 2025",rural,0,0,0,completed,1,0,0,system,9,11,0.83,0.67,0.38,0.13,0,0,0,6,2,4,3,1,0,50,0,3,4,0,1,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,web,260,0,0,0,0,0,1,0,1,0,0,1,1,96.2
S2301,U1360,voice,KINYARWANDA,"February 5, 2025","February 1, 2025",rural,0,0,0,abandoned,0,1,0,repeated_errors,66,6,0.73,0.64,0.17,0,1,0,0,3,3,1,1,0,0,16.7,33.3,1,2,2,1,2,1,1,1,0,"[BIRTH_CERT, DL]",BIRTH_CERT,voice,441,0,0,0,0,0,0,0,0,0,1,1,1,100
S2302,U1340,voice,KINYARWANDA,"February 2, 2025","February 1, 2025",rural,1,1,1,transferred,0,0,1,,140,10,0.74,0.72,0.33,0.17,0,0,0,2,4,4,2,1,1,66.7,0,2,3,0,1,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,1,0,0,0,0,86.7
S2303,U1257,voice,KINYARWANDA,"March 5, 2025","March 1, 2025",urban,0,0,0,abandoned,0,1,0,,47,9,0.83,0.74,0.11,0,1,0,0,3,6,1,1,0,0,11.1,11.1,4,2,1,2,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S2304,U1474,voice,KINYARWANDA,"January 26, 2025","January 1, 2025",rural,1,1,1,abandoned,0,1,0,repeated_errors,49,9,0.79,0.73,0,0,1,0,0,1,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,0,0,0,0,0,100
S2305,U1248,voice,KINYARWANDA,"February 17, 2025","February 1, 2025",urban,0,0,0,completed,1,0,0,repeated_errors,99,10,0.75,0.74,0,0,1,0,0,2,0,0,0,0,0,0,50,0,1,1,0,2,1,1,0,1,"[BIRTH_CERT, DL]",BIRTH_CERT,web,790,0,0,0,0,0,1,0,0,0,1,1,1,100
S2306,U1456,voice,KINYARWANDA,"February 9, 2025","February 1, 2025",rural,0,0,0,completed,1,0,0,,155,3,0.81,0.59,0.13,0,0,0,0,6,2,1,1,0,0,12.5,25,2,2,2,2,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,1,0,0,100
S2307,U1448,voice,KINYARWANDA,"January 17, 2025","January 1, 2025",rural,0,0,0,completed,1,0,0,,53,7,0.8,0.66,0.091,0.18,1,0,0,4,7,3,1,2,0,27.3,9.1,7,2,1,1,2,1,1,1,0,"[DL, BIRTH_CERT]",DL,voice,153,0,0,0,0,0,1,0,0,0,0,1,1,100
S2308,U1330,voice,KINYARWANDA,"February 9, 2025","February 1, 2025",rural,0,0,0,completed,1,0,0,,119,4,0.79,0.62,0,0.33,1,1,0,2,1,1,0,1,0,33.3,0,2,0,0,1,2,1,2,0,0,"[ID_REPLACEMENT, LAND]",ID_REPLACEMENT,voice,240,0,0,0,0,0,1,0,0,1,0,1,1,100
S2309,U1322,voice,KINYARWANDA,"January 7, 2025","January 1, 2025",urban,0,0,0,completed,1,0,0,user_request,17,4,0.82,0.7,0.2,0,1,0,0,3,2,1,1,0,0,20,20,1,3,1,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S2310,U1179,voice,KINYARWANDA,"February 26, 2025","February 1, 2025",rural,0,0,0,abandoned,0,1,0,,70,3,0.82,0.82,0.33,0.33,0,1,0,2,1,2,1,1,0,66.7,0,2,1,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,1,0,0,0,73.3
S2311,U1189,voice,KINYARWANDA,"January 8, 2025","January 1, 2025",rural,0,0,0,completed,1,0,0,,230,7,0.83,0.65,0.33,0.33,0,1,0,1,2,2,1,1,0,66.7,33.3,1,1,1,0,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,voice,160,0,0,0,0,0,1,0,1,1,1,1,1,80
S2312,U1406,voice,KINYARWANDA,"April 27, 2025","April 1, 2025",rural,0,0,0,abandoned,0,1,0,user_request,12,4,0.83,0.84,0.5,0,0,0,0,0,2,1,1,0,0,50,0,0,0,0,2,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,voice,195,0,0,0,0,0,0,0,1,0,0,1,1,85
S2313,U1153,voice,KINYARWANDA,"February 25, 2025","February 1, 2025",rural,0,0,0,completed,1,0,0,system,142,6,0.9,0.61,0,0,1,0,0,2,1,0,0,0,0,0,0,2,0,0,1,2,1,1,0,1,"[DL, LAND]",DL,voice,558,0,0,0,0,0,1,0,0,0,0,1,1,100
S2314,U1195,voice,KINYARWANDA,"January 31, 2025","January 1, 2025",rural,0,0,0,completed,1,0,0,system,160,5,0.71,0.84,0,0,1,0,0,2,1,1,0,0,1,33.3,33.3,2,0,1,0,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,voice,269,0,0,0,0,0,1,0,0,0,1,1,1,100
S2315,U1465,voice,KINYARWANDA,"February 28, 2025","February 1, 2025",rural,0,1,1,abandoned,0,1,0,,138,5,0.77,0.8,0.6,0,0,0,0,1,4,4,3,0,1,80,0,4,1,0,0,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,voice,718,1,0,0,0,0,0,0,1,0,0,1,1,82
S2316,U1310,voice,KINYARWANDA,"February 27, 2025","February 1, 2025",rural,0,1,1,completed,1,0,0,,46,4,0.78,0.63,0,0.17,1,0,0,4,2,1,0,1,0,16.7,33.3,3,1,2,0,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,0,0,1,0,0,100
S2317,U1261,voice,KINYARWANDA,"January 12, 2025","January 1, 2025",urban,0,0,0,transferred,0,0,1,,143,8,0.82,0.74,0,0.17,1,0,0,4,2,2,0,1,1,33.3,0,3,2,0,1,1,0,0,1,0,[ID_REPLACEMENT],ID_REPLACEMENT,voice,,0,0,0,0,0,0,0,0,0,0,1,0,100
S2318,U1418,voice,KINYARWANDA,"February 17, 2025","February 1, 2025",urban,0,0,0,abandoned,0,1,0,,298,4,0.8,0.64,0,0,1,0,0,1,3,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S2319,U1405,voice,KINYARWANDA,"January 31, 2025","January 1, 2025",urban,0,0,0,completed,1,0,0,system,86,10,0.72,0.71,0.25,0,0,0,0,1,3,1,1,0,0,25,0,1,1,0,2,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S2320,U1426,voice,KINYARWANDA,"April 18, 2025","April 1, 2025",rural,0,1,1,transferred,0,0,1,,114,10,0.75,0.84,0.5,0,0,0,0,2,2,2,2,0,0,50,0,1,1,0,2,3,1,1,1,1,"[ID_REPLACEMENT, LAND]",LAND,voice,270,1,0,0,0,0,0,0,1,0,0,1,1,85
S2321,U1142,voice,KINYARWANDA,"March 24, 2025","March 1, 2025",rural,0,0,0,completed,1,0,0,,77,14,0.8,0.67,0.33,0,0,0,0,2,1,1,1,0,0,33.3,0,1,2,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,0,0,0,0,100
S2322,U1341,voice,KINYARWANDA,"March 4, 2025","March 1, 2025",rural,0,0,0,completed,1,0,0,,212,7,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,ussd,341,0,0,0,0,0,1,,0,0,0,1,1,100
S2323,U1315,voice,KINYARWANDA,"March 15, 2025","March 1, 2025",urban,0,0,0,abandoned,0,1,0,,108,12,0.73,0.7,0.25,0,0,0,0,2,2,1,1,0,0,25,25,2,1,1,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,1,0,0,90
S2324,U1100,voice,KINYARWANDA,"February 8, 2025","February 1, 2025",rural,0,1,1,completed,1,0,0,user_request,197,9,0.81,0.74,0.71,0,0,0,0,2,5,5,5,0,0,71.4,14.3,3,2,1,1,1,0,0,1,0,[BIRTH_CERT],BIRTH_CERT,voice,,1,1,0,1,0,0,0,1,0,0,1,0,87.1
S2325,U1243,voice,KINYARWANDA,"March 17, 2025","March 1, 2025",rural,0,0,0,abandoned,0,1,0,,169,6,0.66,0.5,0.5,0,0,0,0,1,1,1,1,0,0,50,0,0,1,0,1,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,0,0,0,0,85
S2326,U1489,voice,KINYARWANDA,"January 20, 2025","January 1, 2025",urban,0,1,1,abandoned,0,1,0,,19,3,0.65,0.72,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,[ID_REPLACEMENT],ID_REPLACEMENT,voice,,1,0,0,0,0,0,0,0,0,0,1,0,100
S2327,U1011,voice,KINYARWANDA,"April 11, 2025","April 1, 2025",urban,0,0,0,transferred,0,0,1,,25,13,0.67,0.78,0,0.25,1,0,0,3,1,1,0,1,0,25,25,2,1,1,0,2,1,1,1,0,"[DL, LAND]",DL,voice,"1,004",0,0,0,0,0,0,0,0,0,1,1,1,100
S2328,U1238,voice,KINYARWANDA,"February 17, 2025","February 1, 2025",urban,0,0,0,completed,1,0,0,,43,4,0.66,0.68,0.13,0.13,1,0,0,3,5,3,1,1,1,37.5,0,4,4,0,0,4,1,2,2,0,"[DL, LAND, ID_REPLACEMENT]",DL,web,832,0,0,0,0,0,1,0,0,0,0,1,1,100
S2329,U1048,voice,KINYARWANDA,"April 15, 2025","April 1, 2025",rural,0,0,0,completed,1,0,0,,57,12,0.67,0.79,0.13,0,1,0,0,5,3,1,1,0,0,12.5,0,5,1,0,2,2,0,0,0,2,"[BIRTH_CERT, ID_REPLACEMENT]",BIRTH_CERT,web,,0,0,0,0,0,0,0,0,0,0,1,0,100
S2330,U1041,voice,KINYARWANDA,"March 12, 2025","March 1, 2025",rural,0,0,0,abandoned,0,1,0,repeated_errors,226,12,0.78,0.82,0.67,0,0,0,0,2,4,4,4,0,0,66.7,16.7,3,2,1,0,1,0,0,0,1,[LAND],LAND,voice,,0,0,0,0,0,0,0,1,0,0,1,0,78.3
S2331,U1165,voice,KINYARWANDA,"April 26, 2025","April 1, 2025",urban,0,0,0,completed,1,0,0,repeated_errors,60,6,0.65,0.74,0,0.33,1,1,0,3,3,2,0,2,0,33.3,0,4,2,0,0,1,0,0,1,0,[LAND],LAND,web,,0,0,0,0,0,0,0,0,1,0,1,0,100
S2332,U1081,voice,KINYARWANDA,"February 23, 2025","February 1, 2025",urban,0,1,1,completed,1,0,0,repeated_errors,96,3,0.74,0.78,0.25,0.25,0,0,0,3,1,2,1,1,0,50,25,1,2,1,0,3,1,3,0,0,[DL],DL,voice,388.33,1,1,0,1,0,1,0,0,0,1,1,1,95
S2333,U1428,voice,KINYARWANDA,"March 19, 2025","March 1, 2025",rural,0,0,0,completed,1,0,0,system,193,10,0.81,0.71,0.13,0.25,1,0,0,4,4,3,1,2,0,37.5,25,4,2,2,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,1,0,0,100
S2334,U1290,voice,KINYARWANDA,"March 16, 2025","March 1, 2025",rural,0,1,1,completed,1,0,0,system,7,11,0.71,0.75,0.2,0,1,0,0,4,1,2,1,0,1,40,0,1,1,0,3,2,0,0,0,2,"[BIRTH_CERT, DL]",BIRTH_CERT,voice,,1,1,0,1,0,0,0,0,0,0,1,0,100
S2335,U1157,voice,KINYARWANDA,"March 12, 2025","March 1, 2025",urban,0,0,0,completed,1,0,0,system,87,6,0.78,0.71,0.2,0.4,1,1,0,3,2,4,1,2,1,80,0,1,2,0,2,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,1,0,0,0,96
S2336,U1215,voice,KINYARWANDA,"January 29, 2025","January 1, 2025",rural,0,1,1,transferred,0,0,1,,63,12,0.82,0.74,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[DL],DL,ussd,,1,0,0,0,0,0,0,0,0,0,1,0,100
S2337,U1489,voice,KINYARWANDA,"March 15, 2025","March 1, 2025",urban,0,1,1,transferred,0,0,1,,198,5,0.61,0.63,0,0,1,0,0,0,2,0,0,0,0,0,50,0,1,1,0,4,1,2,2,0,"[DL, LAND, ID_REPLACEMENT]",DL,ussd,287.5,1,0,0,0,0,0,0,0,0,1,1,1,100
S2338,U1157,voice,KINYARWANDA,"April 3, 2025","April 1, 2025",urban,0,0,0,completed,1,0,0,,87,4,0.85,0.68,0.4,0,0,0,0,4,1,3,2,0,1,60,0,2,2,0,1,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,0,0,0,0,98
S2339,U1461,voice,KINYARWANDA,"March 14, 2025","March 1, 2025",urban,0,0,0,completed,1,0,0,user_request,212,7,0.71,0.77,0,0.2,1,0,0,5,0,1,0,1,0,20,20,4,0,1,0,1,1,1,0,0,[LAND],LAND,voice,754,0,0,0,0,0,1,0,0,0,0,1,1,100
S2340,U1133,voice,KINYARWANDA,"April 10, 2025","April 1, 2025",rural,0,1,1,completed,1,0,0,system,44,5,0.81,0.78,0,0,1,0,0,0,1,0,0,0,0,0,100,0,0,1,0,1,1,1,0,0,[LAND],LAND,web,742,1,1,0,1,0,1,0,0,0,1,1,1,100
S2341,U1066,voice,KINYARWANDA,"February 17, 2025","February 1, 2025",rural,0,1,1,transferred,0,0,1,user_request,153,12,0.77,0.73,0,0,1,0,0,3,2,2,0,0,2,40,0,1,3,0,1,1,1,1,0,0,[DL],DL,ussd,629,1,0,0,0,0,0,0,0,0,0,1,1,100
S2342,U1335,voice,KINYARWANDA,"March 15, 2025","March 1, 2025",rural,0,0,0,completed,1,0,0,,251,9,0.8,0.8,0.33,0.33,0,1,0,5,1,4,2,2,0,66.7,0,2,4,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,1,0,0,0,83.3
S2343,U1006,voice,KINYARWANDA,"March 24, 2025","March 1, 2025",rural,0,0,0,abandoned,0,1,0,system,47,13,0.72,0.78,0.14,0,1,0,0,4,3,3,1,0,2,42.9,14.3,0,4,1,2,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S2344,U1435,voice,KINYARWANDA,"February 25, 2025","February 1, 2025",urban,0,1,1,completed,1,0,0,,44,8,0.79,0.7,0,0,1,0,0,1,2,0,0,0,0,0,33.3,0,2,1,0,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,0,0,1,0,0,100
S2345,U1013,voice,KINYARWANDA,"April 5, 2025","April 1, 2025",rural,0,1,1,abandoned,0,1,0,,165,3,0.58,0.63,0.67,0,0,0,0,1,2,2,2,0,0,66.7,0,0,2,0,1,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,web,660,1,0,0,0,0,0,0,1,0,0,1,1,80
S2346,U1072,voice,KINYARWANDA,"January 17, 2025","January 1, 2025",rural,0,1,1,completed,1,0,0,,52,14,0.8,0.79,0.33,0,0,0,0,1,2,2,1,0,1,66.7,0,2,1,0,0,1,0,0,0,1,[LAND],LAND,voice,,1,1,0,1,0,0,0,1,0,0,1,0,100
S2347,U1398,voice,KINYARWANDA,"January 9, 2025","January 1, 2025",urban,1,0,1,abandoned,0,1,0,,29,10,0.69,0.7,0.22,0,1,0,0,4,5,2,2,0,0,22.2,0,3,4,0,2,1,1,1,0,0,[DL],DL,ussd,487,1,0,0,0,0,0,0,0,0,0,1,1,100
S2348,U1404,voice,KINYARWANDA,"April 19, 2025","April 1, 2025",rural,0,0,0,completed,1,0,0,,15,4,0.75,0.67,0,0.67,1,1,0,2,1,2,0,2,0,66.7,0,1,1,0,1,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,web,231,0,0,0,0,0,1,0,0,1,0,1,1,96.7
S2349,U1162,voice,KINYARWANDA,"April 7, 2025","April 1, 2025",urban,0,1,1,abandoned,0,1,0,,110,7,0.71,0.69,0.17,0,1,0,0,4,2,1,1,0,0,16.7,0,2,3,0,1,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,0,0,0,0,0,100
S2350,U1065,voice,KINYARWANDA,"February 3, 2025","February 1, 2025",rural,0,0,0,completed,1,0,0,,16,11,0.73,0.74,0.14,0.29,1,0,0,3,4,3,1,2,0,42.9,14.3,3,1,1,2,2,0,0,1,1,"[LAND, BIRTH_CERT]",LAND,voice,,0,0,0,0,0,0,0,0,0,0,1,0,100
S2351,U1346,voice,KINYARWANDA,"February 14, 2025","February 1, 2025",urban,1,1,1,abandoned,0,1,0,repeated_errors,78,10,0.69,0.81,0.5,0.5,0,1,0,1,1,2,1,1,0,100,0,2,0,0,0,3,1,3,0,0,"[BIRTH_CERT, LAND]",BIRTH_CERT,voice,469.67,1,0,0,0,1,0,0,1,1,0,1,1,65
S2352,U1129,voice,KINYARWANDA,"March 29, 2025","March 1, 2025",rural,0,1,1,transferred,0,0,1,user_request,113,4,0.69,0.55,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,0,0,0,0,0,100
S2353,U1418,voice,KINYARWANDA,"January 9, 2025","January 1, 2025",urban,0,0,0,completed,1,0,0,repeated_errors,38,11,0.76,0.83,0,0.5,1,1,0,1,3,2,0,2,0,50,25,1,1,1,1,1,0,0,0,1,[ID_REPLACEMENT],ID_REPLACEMENT,voice,,0,0,0,0,0,0,0,0,1,1,1,0,97.5
S2354,U1465,voice,KINYARWANDA,"January 7, 2025","January 1, 2025",rural,0,1,1,transferred,0,0,1,,32,7,0.77,0.67,0.13,0.13,1,0,0,4,4,2,1,1,0,25,25,1,4,2,1,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,0,0,1,0,0,100
S2355,U1205,voice,KINYARWANDA,"January 16, 2025","January 1, 2025",rural,0,0,0,abandoned,0,1,0,user_request,86,12,0.8,0.69,0,0,1,0,0,3,1,0,0,0,0,0,0,2,1,0,1,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,web,805,0,0,0,0,0,0,0,0,0,0,1,1,100
S2356,U1275,voice,KINYARWANDA,"January 19, 2025","January 1, 2025",rural,0,1,1,completed,1,0,0,system,80,8,0.63,0.6,0,0.33,1,1,0,5,1,3,0,2,1,50,0,2,3,0,1,2,1,2,0,0,[LAND],LAND,voice,538.5,1,1,0,1,1,1,0,0,1,0,1,1,100
S2357,U1465,voice,KINYARWANDA,"April 13, 2025","April 1, 2025",rural,0,1,1,completed,1,0,0,,118,5,0.58,0.88,0,0,1,0,0,2,2,0,0,0,0,0,25,0,1,1,2,3,1,3,0,0,"[LAND, ID_REPLACEMENT, BIRTH_CERT]",LAND,voice,"1,220.67",1,1,0,1,0,1,0,0,0,1,1,1,100
S2358,U1255,voice,KINYARWANDA,"January 6, 2025","January 1, 2025",rural,0,1,1,completed,1,0,0,,84,5,0.64,0.64,0,0.5,1,1,0,2,2,2,0,2,0,50,25,3,0,1,0,0,0,0,0,0,[],,,,1,1,0,1,1,0,0,0,1,1,0,0,97.5
S2359,U1265,voice,KINYARWANDA,"April 24, 2025","April 1, 2025",urban,0,1,1,abandoned,0,1,0,,94,12,0.81,0.71,0,0.29,1,0,0,3,4,3,0,2,1,42.9,14.3,2,3,1,1,1,0,0,0,1,[ID_REPLACEMENT],ID_REPLACEMENT,ussd,,1,0,0,0,0,0,0,0,0,0,1,0,100
S2360,U1024,voice,KINYARWANDA,"April 25, 2025","April 1, 2025",rural,0,0,0,abandoned,0,1,0,,158,10,0.6,0.76,0.4,0,0,0,0,2,3,2,2,0,0,40,20,2,2,1,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,0,0,0,0,86
S2361,U1449,voice,KINYARWANDA,"January 11, 2025","January 1, 2025",rural,0,0,0,completed,1,0,0,repeated_errors,36,13,0.67,0.82,0,0.33,1,1,0,2,1,2,0,1,1,66.7,0,3,0,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,1,0,0,0,100
S2362,U1280,voice,KINYARWANDA,"March 17, 2025","March 1, 2025",urban,0,0,0,completed,1,0,0,user_request,168,12,0.77,0.78,0.25,0.25,0,0,0,2,2,2,1,1,0,50,0,3,0,0,1,1,1,1,0,0,[LAND],LAND,voice,"1,368",0,0,0,0,0,1,0,0,0,0,1,1,97.5
S2363,U1252,voice,KINYARWANDA,"March 2, 2025","March 1, 2025",urban,0,1,1,abandoned,0,1,0,,216,12,0.76,0.8,0.33,0,0,0,0,1,2,1,1,0,0,33.3,0,1,2,0,0,1,1,1,0,0,[LAND],LAND,voice,829,1,0,0,0,0,0,0,1,0,0,1,1,90
S2364,U1309,voice,KINYARWANDA,"February 11, 2025","February 1, 2025",rural,0,0,0,transferred,0,0,1,user_request,86,14,0.72,0.7,0.25,0.25,0,0,0,3,1,3,1,1,1,75,0,2,2,0,0,1,0,0,1,0,[LAND],LAND,web,,0,0,0,0,0,0,0,0,0,0,1,0,87.5
S2365,U1288,voice,KINYARWANDA,"January 13, 2025","January 1, 2025",rural,0,1,1,completed,1,0,0,user_request,11,4,0.77,0.67,0.17,0,1,0,0,4,2,1,1,0,0,16.7,16.7,3,2,1,0,1,1,1,0,0,[DL],DL,voice,697,1,1,0,1,0,1,0,0,0,0,1,1,100
S2366,U1163,voice,KINYARWANDA,"January 12, 2025","January 1, 2025",rural,0,0,0,transferred,0,0,1,system,72,13,0.82,0.61,0.14,0.14,1,0,0,4,3,2,1,1,0,28.6,0,4,2,0,1,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,0,0,0,0,0,100
S2367,U1094,voice,KINYARWANDA,"March 26, 2025","March 1, 2025",urban,0,1,1,completed,1,0,0,,125,14,0.74,0.73,0.2,0.2,1,0,0,7,3,5,2,2,1,50,20,6,2,2,0,2,1,2,0,0,"[DL, ID_REPLACEMENT]",DL,web,404.5,1,1,0,1,0,1,0,0,0,0,1,1,100
S2368,U1269,voice,KINYARWANDA,"March 15, 2025","March 1, 2025",rural,0,1,1,completed,1,0,0,system,104,14,0.76,0.57,0.25,0.25,0,0,0,3,5,4,2,2,0,50,0,1,3,0,4,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,voice,323,1,1,0,1,0,1,0,0,0,0,1,1,97.5
S2369,U1320,voice,KINYARWANDA,"January 20, 2025","January 1, 2025",rural,0,1,1,abandoned,0,1,0,,540,4,0.71,0.64,0.33,0.17,0,0,0,5,1,3,2,1,0,50,66.7,2,0,4,0,0,0,0,0,0,[],,,,1,0,0,0,0,0,0,1,0,1,0,0,80
S2370,U1109,voice,KINYARWANDA,"February 19, 2025","February 1, 2025",rural,0,1,1,completed,1,0,0,repeated_errors,6,7,0.77,0.77,0.4,0,0,0,0,3,2,2,2,0,0,40,20,1,3,1,0,1,0,0,1,0,[ID_REPLACEMENT],ID_REPLACEMENT,web,,1,1,0,1,0,0,0,1,0,0,1,0,96
S2371,U1335,voice,KINYARWANDA,"February 5, 2025","February 1, 2025",rural,0,0,0,completed,1,0,0,,245,8,0.69,0.64,0.25,0.25,0,0,0,5,3,4,2,2,0,50,25,1,2,2,3,2,1,1,0,1,[LAND],LAND,web,885,0,0,0,0,0,1,0,0,0,1,1,1,95
S2372,U1309,voice,KINYARWANDA,"April 2, 2025","April 1, 2025",rural,0,0,0,completed,1,0,0,,136,14,0.75,0.78,0,0,1,0,0,1,3,0,0,0,0,0,50,1,0,2,1,2,1,1,1,0,[ID_REPLACEMENT],ID_REPLACEMENT,voice,451,0,0,0,0,0,1,0,0,0,1,1,1,100
S2373,U1237,voice,KINYARWANDA,"March 29, 2025","March 1, 2025",rural,0,0,0,abandoned,0,1,0,repeated_errors,78,4,0.76,0.67,0.4,0,0,0,0,3,2,2,2,0,0,40,40,1,1,2,1,0,0,0,0,0,[],,,,0,0,0,0,0,0,0,1,0,1,0,0,84
S2374,U1380,voice,KINYARWANDA,"March 10, 2025","March 1, 2025",rural,0,1,1,abandoned,0,1,0,,23,7,0.79,0.79,0,0.33,1,1,0,1,5,2,0,2,0,33.3,16.7,0,3,1,2,0,0,0,0,0,[],,,,1,0,0,0,1,0,0,0,1,0,0,0,91.7
S2375,U1435,voice,KINYARWANDA,"February 6, 2025","February 1, 2025",urban,0,1,1,completed,1,0,0,,201,9,0.69,0.71,0.22,0.22,1,0,0,5,4,4,2,2,0,44.4,0,3,1,0,5,0,0,0,0,0,[],,,,1,1,0,1,0,0,0,0,0,0,0,0,100
S2376,U1386,voice,KINYARWANDA,"January 12, 2025","January 1, 2025",rural,0,0,0,completed,1,0,0,,84,12,0.72,0.73,0.33,0,0,0,0,1,2,1,1,0,0,33.3,0,1,2,0,0,1,0,0,0,1,[LAND],LAND,web,,0,0,0,0,0,0,0,1,0,0,1,0,100
S2377,U1482,voice,KINYARWANDA,"April 9, 2025","April 1, 2025",rural,0,0,0,completed,1,0,0,repeated_errors,67,12,0.72,0.74,0.5,0,0,0,0,4,2,3,3,0,0,50,16.7,2,2,1,1,1,0,0,0,1,[LAND],LAND,voice,,0,0,0,0,0,0,0,1,0,0,1,0,93.3
