s.session_id,s.user_id,channel,language,total_duration_sec,s.total_turns,final_outcome,is_completed,is_abandoned,is_transferred,transfer_reason,session_date,session_month,region,is_disabled,is_first_time_user,is_vulnerable_user,avg_asr_confidence,avg_intent_confidence,misunderstanding_rate,silence_rate,is_recovered,is_escalated,had_errors,user_turns,system_turns,total_error_turns,misunderstanding_turns,silence_turns,noise_turns,turn_error_rate_pct,repeat_intent_rate_pct,intent_service_lookup_count,intent_start_application_count,intent_repeat_count,intent_unknown_count,avg_turn_intent_confidence,avg_turn_asr_confidence,total_application_attempts,had_successful_application,applications_completed,applications_abandoned,applications_failed,services_attempted,primary_service_code,application_channel,avg_time_to_submit_sec,high_confusion_session,high_misunderstanding_session,high_silence_session,had_application_attempt,end_to_end_success,vulnerable_user_completed
S2353,U1418,voice,KINYARWANDA,38,11,completed,1,0,0,repeated_errors,"January 9, 2025","January 1, 2025",urban,0,0,0,0.76,0.83,0,0.5,1,1,0,1,3,2,0,2,0,50,25,1,1,1,1,0,0,1,0,0,0,1,[ID_REPLACEMENT],ID_REPLACEMENT,voice,,1,0,1,1,0,0
S2354,U1465,voice,KINYARWANDA,32,7,transferred,0,0,1,,"January 7, 2025","January 1, 2025",rural,0,1,1,0.77,0.67,0.13,0.13,1,0,0,4,4,2,1,1,0,25,25,1,4,2,1,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,0
S2355,U1205,voice,KINYARWANDA,86,12,abandoned,0,1,0,user_request,"January 16, 2025","January 1, 2025",rural,0,0,0,0.8,0.69,0,0,1,0,0,3,1,0,0,0,0,0,0,2,1,0,1,0,0,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,web,805,0,0,0,1,0,0
S2356,U1275,voice,KINYARWANDA,80,8,completed,1,0,0,system,"January 19, 2025","January 1, 2025",rural,0,1,1,0.63,0.6,0,0.33,1,1,0,5,1,3,0,2,1,50,0,2,3,0,1,0,0,2,1,2,0,0,[LAND],LAND,voice,538.5,0,0,1,1,1,1
S2357,U1465,voice,KINYARWANDA,118,5,completed,1,0,0,,"April 13, 2025","April 1, 2025",rural,0,1,1,0.58,0.88,0,0,1,0,0,2,2,0,0,0,0,0,25,0,1,1,2,0,0,3,1,3,0,0,"[LAND, ID_REPLACEMENT, BIRTH_CERT]",LAND,voice,"1,220.67",1,0,0,1,1,1
S2358,U1255,voice,KINYARWANDA,84,5,completed,1,0,0,,"January 6, 2025","January 1, 2025",rural,0,1,1,0.64,0.64,0,0.5,1,1,0,2,2,2,0,2,0,50,25,3,0,1,0,0,0,0,0,0,0,0,[],,,,1,0,1,0,0,1
S2359,U1265,voice,KINYARWANDA,94,12,abandoned,0,1,0,,"April 24, 2025","April 1, 2025",urban,0,1,1,0.81,0.71,0,0.29,1,0,0,3,4,3,0,2,1,42.9,14.3,2,3,1,1,0,0,1,0,0,0,1,[ID_REPLACEMENT],ID_REPLACEMENT,ussd,,0,0,0,1,0,0
S2360,U1024,voice,KINYARWANDA,158,10,abandoned,0,1,0,,"April 25, 2025","April 1, 2025",rural,0,0,0,0.6,0.76,0.4,0,0,0,0,2,3,2,2,0,0,40,20,2,2,1,0,0,0,0,0,0,0,0,[],,,,0,1,0,0,0,0
S2361,U1449,voice,KINYARWANDA,36,13,completed,1,0,0,repeated_errors,"January 11, 2025","January 1, 2025",rural,0,0,0,0.67,0.82,0,0.33,1,1,0,2,1,2,0,1,1,66.7,0,3,0,0,0,0,0,0,0,0,0,0,[],,,,0,0,1,0,0,0
S2362,U1280,voice,KINYARWANDA,168,12,completed,1,0,0,user_request,"March 17, 2025","March 1, 2025",urban,0,0,0,0.77,0.78,0.25,0.25,0,0,0,2,2,2,1,1,0,50,0,3,0,0,1,0,0,1,1,1,0,0,[LAND],LAND,voice,"1,368",0,0,0,1,1,0
S2363,U1252,voice,KINYARWANDA,216,12,abandoned,0,1,0,,"March 2, 2025","March 1, 2025",urban,0,1,1,0.76,0.8,0.33,0,0,0,0,1,2,1,1,0,0,33.3,0,1,2,0,0,0,0,1,1,1,0,0,[LAND],LAND,voice,829,0,1,0,1,0,0
S2364,U1309,voice,KINYARWANDA,86,14,transferred,0,0,1,user_request,"February 11, 2025","February 1, 2025",rural,0,0,0,0.72,0.7,0.25,0.25,0,0,0,3,1,3,1,1,1,75,0,2,2,0,0,0,0,1,0,0,1,0,[LAND],LAND,web,,0,0,0,1,0,0
S2365,U1288,voice,KINYARWANDA,11,4,completed,1,0,0,user_request,"January 13, 2025","January 1, 2025",rural,0,1,1,0.77,0.67,0.17,0,1,0,0,4,2,1,1,0,0,16.7,16.7,3,2,1,0,0,0,1,1,1,0,0,[DL],DL,voice,697,0,0,0,1,1,1
S2366,U1163,voice,KINYARWANDA,72,13,transferred,0,0,1,system,"January 12, 2025","January 1, 2025",rural,0,0,0,0.82,0.61,0.14,0.14,1,0,0,4,3,2,1,1,0,28.6,0,4,2,0,1,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S2367,U1094,voice,KINYARWANDA,125,14,completed,1,0,0,,"March 26, 2025","March 1, 2025",urban,0,1,1,0.74,0.73,0.2,0.2,1,0,0,7,3,5,2,2,1,50,20,6,2,2,0,0,0,2,1,2,0,0,"[DL, ID_REPLACEMENT]",DL,web,404.5,0,0,0,1,1,1
S2368,U1269,voice,KINYARWANDA,104,14,completed,1,0,0,system,"March 15, 2025","March 1, 2025",rural,0,1,1,0.76,0.57,0.25,0.25,0,0,0,3,5,4,2,2,0,50,0,1,3,0,4,0,0,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,voice,323,0,0,0,1,1,1
S2369,U1320,voice,KINYARWANDA,540,4,abandoned,0,1,0,,"January 20, 2025","January 1, 2025",rural,0,1,1,0.71,0.64,0.33,0.17,0,0,0,5,1,3,2,1,0,50,66.7,2,0,4,0,0,0,0,0,0,0,0,[],,,,1,1,0,0,0,0
S2370,U1109,voice,KINYARWANDA,6,7,completed,1,0,0,repeated_errors,"February 19, 2025","February 1, 2025",rural,0,1,1,0.77,0.77,0.4,0,0,0,0,3,2,2,2,0,0,40,20,1,3,1,0,0,0,1,0,0,1,0,[ID_REPLACEMENT],ID_REPLACEMENT,web,,0,1,0,1,0,1
S2371,U1335,voice,KINYARWANDA,245,8,completed,1,0,0,,"February 5, 2025","February 1, 2025",rural,0,0,0,0.69,0.64,0.25,0.25,0,0,0,5,3,4,2,2,0,50,25,1,2,2,3,0,0,2,1,1,0,1,[LAND],LAND,web,885,1,0,0,1,1,0
S2372,U1309,voice,KINYARWANDA,136,14,completed,1,0,0,,"April 2, 2025","April 1, 2025",rural,0,0,0,0.75,0.78,0,0,1,0,0,1,3,0,0,0,0,0,50,1,0,2,1,0,0,2,1,1,1,0,[ID_REPLACEMENT],ID_REPLACEMENT,voice,451,1,0,0,1,1,0
S2373,U1237,voice,KINYARWANDA,78,4,abandoned,0,1,0,repeated_errors,"March 29, 2025","March 1, 2025",rural,0,0,0,0.76,0.67,0.4,0,0,0,0,3,2,2,2,0,0,40,40,1,1,2,1,0,0,0,0,0,0,0,[],,,,1,1,0,0,0,0
S2374,U1380,voice,KINYARWANDA,23,7,abandoned,0,1,0,,"March 10, 2025","March 1, 2025",rural,0,1,1,0.79,0.79,0,0.33,1,1,0,1,5,2,0,2,0,33.3,16.7,0,3,1,2,0,0,0,0,0,0,0,[],,,,0,0,1,0,0,0
S2375,U1435,voice,KINYARWANDA,201,9,completed,1,0,0,,"February 6, 2025","February 1, 2025",urban,0,1,1,0.69,0.71,0.22,0.22,1,0,0,5,4,4,2,2,0,44.4,0,3,1,0,5,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,1
S2376,U1386,voice,KINYARWANDA,84,12,completed,1,0,0,,"January 12, 2025","January 1, 2025",rural,0,0,0,0.72,0.73,0.33,0,0,0,0,1,2,1,1,0,0,33.3,0,1,2,0,0,0,0,1,0,0,0,1,[LAND],LAND,web,,0,1,0,1,0,0
S2377,U1482,voice,KINYARWANDA,67,12,completed,1,0,0,repeated_errors,"April 9, 2025","April 1, 2025",rural,0,0,0,0.72,0.74,0.5,0,0,0,0,4,2,3,3,0,0,50,16.7,2,2,1,1,0,0,1,0,0,0,1,[LAND],LAND,voice,,0,1,0,1,0,0
S2378,U1424,voice,KINYARWANDA,102,10,abandoned,0,1,0,,"February 9, 2025","February 1, 2025",rural,0,0,0,0.68,0.68,0.13,0.13,1,0,0,4,4,2,1,1,0,25,0,6,2,0,0,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S2379,U1389,voice,KINYARWANDA,108,14,completed,1,0,0,user_request,"February 23, 2025","February 1, 2025",urban,0,0,0,0.77,0.7,0,0,1,0,0,1,4,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S2380,U1024,voice,KINYARWANDA,31,9,abandoned,0,1,0,,"January 2, 2025","January 1, 2025",rural,0,0,0,0.85,0.72,0.25,0,0,0,0,3,1,1,1,0,0,25,25,2,1,1,0,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,0
S2381,U1140,voice,KINYARWANDA,69,10,completed,1,0,0,,"February 19, 2025","February 1, 2025",urban,1,0,1,0.79,0.74,0.14,0.14,1,0,0,5,2,2,1,1,0,28.6,14.3,0,5,1,1,0,0,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,ussd,687,0,0,0,1,1,1
S2382,U1116,voice,KINYARWANDA,200,14,completed,1,0,0,,"February 10, 2025","February 1, 2025",urban,1,1,1,0.82,0.66,0.2,0.2,1,0,0,4,1,2,1,1,0,40,0,4,0,0,1,0,0,1,1,1,0,0,[DL],DL,ussd,511,0,0,0,1,1,1
S2383,U1481,voice,KINYARWANDA,86,11,completed,1,0,0,,"February 14, 2025","February 1, 2025",urban,0,1,1,0.87,0.68,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,1
S2384,U1391,voice,KINYARWANDA,56,7,completed,1,0,0,,"April 13, 2025","April 1, 2025",rural,0,1,1,0.78,0.63,0.25,0.25,0,0,0,2,2,2,1,1,0,50,25,2,0,1,1,0,0,1,0,0,1,0,[BIRTH_CERT],BIRTH_CERT,voice,,1,0,0,1,0,1
S2385,U1404,voice,KINYARWANDA,82,7,transferred,0,0,1,,"April 16, 2025","April 1, 2025",rural,0,0,0,0.74,0.64,0.25,0.75,0,1,0,1,3,4,1,3,0,100,25,2,0,1,1,0,0,0,0,0,0,0,[],,,,1,0,1,0,0,0
S2386,U1481,voice,KINYARWANDA,113,13,completed,1,0,0,system,"January 9, 2025","January 1, 2025",urban,0,1,1,0.87,0.78,0.4,0,0,0,0,1,4,2,2,0,0,40,20,2,1,1,1,0,0,2,1,1,1,0,[BIRTH_CERT],BIRTH_CERT,voice,334,0,1,0,1,1,1
S2387,U1451,voice,KINYARWANDA,96,12,completed,1,0,0,repeated_errors,"March 3, 2025","March 1, 2025",rural,0,0,0,0.82,0.78,0,0,1,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S2388,U1024,voice,KINYARWANDA,121,6,completed,1,0,0,,"March 27, 2025","March 1, 2025",rural,0,0,0,0.65,0.69,0.4,0.2,0,0,0,4,1,3,2,1,0,60,20,3,1,1,0,0,0,1,1,1,0,0,[DL],DL,voice,532,0,1,0,1,1,0
S2389,U1078,voice,KINYARWANDA,74,11,completed,1,0,0,,"February 16, 2025","February 1, 2025",rural,0,1,1,0.72,0.64,0.2,0.6,1,1,0,2,3,4,1,3,0,80,0,2,3,0,0,0,0,1,1,1,0,0,[DL],DL,web,909,0,0,1,1,1,1
S2390,U1067,voice,KINYARWANDA,97,7,completed,1,0,0,user_request,"January 5, 2025","January 1, 2025",urban,0,1,1,0.77,0.7,0.14,0,1,0,0,2,5,1,1,0,0,14.3,14.3,3,3,1,0,0,0,2,1,1,1,0,[DL],DL,voice,822,0,0,0,1,1,1
S2391,U1172,voice,KINYARWANDA,80,4,completed,1,0,0,,"March 17, 2025","March 1, 2025",rural,1,0,1,0.71,0.74,0.14,0,1,0,0,4,3,1,1,0,0,14.3,28.6,2,2,2,1,0,0,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,voice,350,1,0,0,1,1,1
S2392,U1443,voice,KINYARWANDA,133,12,completed,1,0,0,,"January 1, 2025","January 1, 2025",rural,0,1,1,0.66,0.73,0.17,0.17,1,0,0,4,2,2,1,1,0,33.3,33.3,3,0,2,1,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,1
S2393,U1011,voice,KINYARWANDA,103,10,abandoned,0,1,0,user_request,"February 13, 2025","February 1, 2025",urban,0,0,0,0.69,0.76,0,0.17,1,0,0,4,2,1,0,1,0,16.7,33.3,2,1,2,1,0,0,2,0,0,0,2,"[BIRTH_CERT, ID_REPLACEMENT]",BIRTH_CERT,voice,,1,0,0,1,0,0
S2394,U1287,voice,KINYARWANDA,27,9,completed,1,0,0,repeated_errors,"January 22, 2025","January 1, 2025",rural,0,1,1,0.74,0.65,0.33,0.17,0,0,0,2,4,3,2,1,0,50,16.7,1,2,1,2,0,0,0,0,0,0,0,[],,,,0,1,0,0,0,1
S2395,U1127,voice,KINYARWANDA,131,10,completed,1,0,0,repeated_errors,"February 7, 2025","February 1, 2025",urban,0,1,1,0.8,0.69,0.14,0.29,1,0,0,4,3,3,1,2,0,42.9,14.3,3,1,1,2,0,0,1,1,1,0,0,[DL],DL,voice,580,0,0,0,1,1,1
S2396,U1095,voice,KINYARWANDA,133,14,transferred,0,0,1,,"April 25, 2025","April 1, 2025",rural,0,1,1,0.76,0.75,0.11,0,1,0,0,7,2,2,1,0,1,22.2,11.1,7,1,1,0,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S2397,U1091,voice,KINYARWANDA,435,5,completed,1,0,0,,"January 19, 2025","January 1, 2025",urban,0,0,0,0.81,0.82,0,0,1,0,0,2,2,0,0,0,0,0,25,0,1,1,2,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,0
S2398,U1140,voice,KINYARWANDA,326,6,completed,1,0,0,repeated_errors,"March 21, 2025","March 1, 2025",urban,1,0,1,0.78,0.76,0.23,0.23,1,0,0,8,5,6,3,3,0,46.2,30.8,3,5,4,1,0,0,1,1,1,0,0,[LAND],LAND,web,170,1,0,0,1,1,1
S2399,U1030,voice,KINYARWANDA,142,7,completed,1,0,0,,"January 31, 2025","January 1, 2025",urban,0,1,1,0.7,0.68,0,0,1,0,0,4,1,1,0,0,1,20,60,2,0,3,0,0,0,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,web,78,1,0,0,1,1,1
S2400,U1333,voice,KINYARWANDA,91,8,completed,1,0,0,,"April 25, 2025","April 1, 2025",rural,0,0,0,0.81,0.64,0.17,0.17,1,0,0,4,2,2,1,1,0,33.3,16.7,2,3,1,0,0,0,2,1,2,0,0,[DL],DL,web,157,0,0,0,1,1,0
S2401,U1019,voice,KINYARWANDA,53,3,abandoned,0,1,0,,"March 8, 2025","March 1, 2025",rural,0,1,1,0.66,0.61,0.25,0,0,0,0,0,4,1,1,0,0,25,25,2,1,1,0,0,0,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,ussd,357,1,0,0,1,0,0
S2402,U1145,voice,KINYARWANDA,109,6,completed,1,0,0,,"March 28, 2025","March 1, 2025",rural,0,0,0,0.8,0.77,0.17,0.33,1,1,0,2,4,3,1,2,0,50,0,3,0,0,3,0,0,0,0,0,0,0,[],,,,0,0,1,0,0,0
S2403,U1476,voice,KINYARWANDA,46,13,abandoned,0,1,0,system,"February 11, 2025","February 1, 2025",rural,0,0,0,0.68,0.68,0,0.33,1,1,0,2,4,3,0,2,1,50,0,2,3,0,1,0,0,0,0,0,0,0,[],,,,0,0,1,0,0,0
S2404,U1315,voice,KINYARWANDA,200,14,completed,1,0,0,user_request,"March 23, 2025","March 1, 2025",urban,0,0,0,0.8,0.71,0.25,0.25,0,0,0,5,3,4,2,2,0,50,0,4,3,0,1,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S2405,U1446,voice,KINYARWANDA,11,12,completed,1,0,0,repeated_errors,"January 26, 2025","January 1, 2025",urban,0,0,0,0.75,0.69,0.5,0.25,0,0,0,3,1,3,2,1,0,75,25,3,0,1,0,0,0,2,1,1,0,1,"[DL, LAND]",DL,voice,254,1,1,0,1,1,0
S2406,U1389,voice,KINYARWANDA,173,7,abandoned,0,1,0,,"January 13, 2025","January 1, 2025",urban,0,0,0,0.77,0.73,0.33,0.33,0,1,0,1,2,2,1,1,0,66.7,33.3,0,2,1,0,0,0,0,0,0,0,0,[],,,,1,1,1,0,0,0
S2407,U1159,voice,KINYARWANDA,450,9,completed,1,0,0,,"February 27, 2025","February 1, 2025",urban,0,1,1,0.7,0.72,0.17,0.5,1,1,0,3,3,4,1,3,0,66.7,0,2,4,0,0,0,0,0,0,0,0,0,[],,,,0,0,1,0,0,1
S2408,U1348,voice,KINYARWANDA,377,7,abandoned,0,1,0,,"January 18, 2025","January 1, 2025",rural,0,0,0,0.78,0.9,0.33,0,0,0,0,1,2,1,1,0,0,33.3,0,3,0,0,0,0,0,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,web,33,0,1,0,1,0,0
S2409,U1042,voice,KINYARWANDA,41,3,completed,1,0,0,,"March 8, 2025","March 1, 2025",rural,0,1,1,0.8,0.53,0.5,0,0,0,0,3,1,2,2,0,0,50,0,2,2,0,0,0,0,1,0,0,0,1,[LAND],LAND,voice,,0,1,0,1,0,1
S2410,U1253,voice,KINYARWANDA,24,13,abandoned,0,1,0,system,"March 28, 2025","March 1, 2025",rural,0,1,1,0.71,0.77,0,0.33,1,1,0,2,1,1,0,1,0,33.3,0,2,1,0,0,0,0,2,1,1,0,1,"[BIRTH_CERT, DL]",BIRTH_CERT,voice,"1,785",0,0,1,1,0,0
S2411,U1129,voice,KINYARWANDA,256,9,completed,1,0,0,,"January 3, 2025","January 1, 2025",rural,0,1,1,0.63,0.77,0.11,0.11,1,0,0,5,4,3,1,1,1,33.3,33.3,2,3,3,1,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,1
S2412,U1059,voice,KINYARWANDA,156,10,transferred,0,0,1,,"February 24, 2025","February 1, 2025",rural,0,0,0,0.84,0.81,0,0.25,1,0,0,1,3,1,0,1,0,25,0,2,1,0,1,0,0,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,ussd,970,0,0,0,1,0,0
S2413,U1150,voice,KINYARWANDA,87,9,completed,1,0,0,,"March 30, 2025","March 1, 2025",urban,1,0,1,0.74,0.73,0,0,1,0,0,2,4,2,0,0,2,33.3,83.3,0,1,5,0,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,1
S2414,U1466,voice,KINYARWANDA,167,13,transferred,0,0,1,repeated_errors,"April 1, 2025","April 1, 2025",rural,0,0,0,0.78,0.7,0,0,1,0,0,1,5,0,0,0,0,0,16.7,2,2,1,1,0,0,2,1,1,1,0,"[BIRTH_CERT, DL]",BIRTH_CERT,voice,471,0,0,0,1,0,0
S2415,U1286,voice,KINYARWANDA,45,6,completed,1,0,0,,"February 27, 2025","February 1, 2025",rural,0,1,1,0.78,0.79,0.2,0.2,1,0,0,3,2,2,1,1,0,40,20,4,0,1,0,0,0,1,0,0,1,0,[DL],DL,voice,,0,0,0,1,0,1
S2416,U1498,voice,KINYARWANDA,158,10,abandoned,0,1,0,,"April 18, 2025","April 1, 2025",urban,0,1,1,0.84,0.82,0.33,0,0,0,0,2,1,1,1,0,0,33.3,0,1,1,0,1,0,0,1,0,0,1,0,[BIRTH_CERT],BIRTH_CERT,voice,,0,1,0,1,0,0
S2417,U1004,voice,KINYARWANDA,36,7,completed,1,0,0,,"March 4, 2025","March 1, 2025",rural,0,0,0,0.76,0.75,0,0,1,0,0,0,3,0,0,0,0,0,33.3,0,1,1,1,0,0,2,1,1,1,0,"[ID_REPLACEMENT, DL]",ID_REPLACEMENT,voice,"1,355",1,0,0,1,1,0
S2418,U1466,voice,KINYARWANDA,167,12,transferred,0,0,1,user_request,"April 1, 2025","April 1, 2025",rural,0,0,0,0.74,0.55,0.2,0,0,0,0,1,4,1,1,0,0,20,20,1,1,1,2,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S2419,U1417,voice,KINYARWANDA,77,11,completed,1,0,0,,"February 21, 2025","February 1, 2025",rural,0,1,1,0.82,0.66,0.11,0.11,1,0,0,7,2,3,1,1,1,33.3,0,3,5,0,1,0,0,1,0,0,0,1,[BIRTH_CERT],BIRTH_CERT,web,,0,0,0,1,0,1
S2420,U1265,voice,KINYARWANDA,121,14,completed,1,0,0,system,"April 13, 2025","April 1, 2025",urban,0,1,1,0.8,0.74,0.2,0,1,0,0,4,1,3,1,0,2,60,40,3,0,2,0,0,0,1,0,0,0,1,[DL],DL,voice,,1,0,0,1,0,1
S2421,U1344,voice,KINYARWANDA,124,14,completed,1,0,0,user_request,"March 30, 2025","March 1, 2025",rural,0,0,0,0.73,0.79,0.25,0,0,0,0,2,2,1,1,0,0,25,25,1,2,1,0,0,0,1,1,1,0,0,[DL],DL,ussd,97,1,0,0,1,1,0
S2422,U1129,voice,KINYARWANDA,342,12,completed,1,0,0,,"January 24, 2025","January 1, 2025",rural,0,1,1,0.77,0.73,0.33,0.11,0,0,0,4,5,4,3,1,0,44.4,22.2,3,4,2,0,0,0,1,1,1,0,0,[BIRTH_CERT],BIRTH_CERT,web,"1,080",1,1,0,1,1,1
S2423,U1381,voice,KINYARWANDA,147,7,completed,1,0,0,user_request,"March 13, 2025","March 1, 2025",urban,0,1,1,0.76,0.72,0,0,1,0,0,1,3,1,0,0,1,25,0,4,0,0,0,0,0,2,1,1,1,0,"[ID_REPLACEMENT, BIRTH_CERT]",ID_REPLACEMENT,web,56,0,0,0,1,1,1
S2424,U1266,voice,KINYARWANDA,206,3,transferred,0,0,1,,"January 9, 2025","January 1, 2025",urban,0,1,1,0.74,0.72,0.5,0,0,0,0,1,1,1,1,0,0,50,0,1,1,0,0,0,0,1,1,1,0,0,[LAND],LAND,voice,925,0,1,0,1,0,0
S2425,U1177,voice,KINYARWANDA,145,14,transferred,0,0,1,system,"April 20, 2025","April 1, 2025",rural,0,1,1,0.74,0.83,0.1,0,1,0,0,5,5,2,1,0,1,20,10,4,3,1,2,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S2426,U1252,voice,KINYARWANDA,94,11,completed,1,0,0,,"February 6, 2025","February 1, 2025",urban,0,1,1,0.75,0.67,0.43,0,0,0,0,4,3,3,3,0,0,42.9,28.6,2,2,2,1,0,0,1,1,1,0,0,[ID_REPLACEMENT],ID_REPLACEMENT,voice,746,1,1,0,1,1,1
S2427,U1414,voice,KINYARWANDA,82,14,transferred,0,0,1,,"April 4, 2025","April 1, 2025",urban,0,0,0,0.77,0.79,0.33,0.44,0,1,0,4,5,7,3,4,0,77.8,22.2,3,1,2,3,0,0,2,1,1,0,1,"[BIRTH_CERT, LAND]",BIRTH_CERT,web,681,1,1,1,1,0,0
S2428,U1055,voice,KINYARWANDA,82,7,completed,1,0,0,,"April 27, 2025","April 1, 2025",urban,0,1,1,0.59,0.75,0.5,0.5,0,1,0,2,0,2,1,1,0,100,0,1,0,0,1,0,0,0,0,0,0,0,[],,,,0,1,1,0,0,1
S2429,U1462,voice,KINYARWANDA,164,8,completed,1,0,0,,"March 24, 2025","March 1, 2025",urban,0,1,1,0.66,0.82,0,0.33,1,1,0,2,4,2,0,2,0,33.3,0,5,0,0,1,0,0,1,0,0,1,0,[ID_REPLACEMENT],ID_REPLACEMENT,web,,0,0,1,1,0,1
S2430,U1456,voice,KINYARWANDA,281,6,abandoned,0,1,0,system,"February 22, 2025","February 1, 2025",rural,0,0,0,0.81,0.64,0.17,0,1,0,0,3,3,1,1,0,0,16.7,16.7,1,3,1,1,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S2431,U1470,voice,KINYARWANDA,287,8,abandoned,0,1,0,,"March 21, 2025","March 1, 2025",rural,0,0,0,0.82,0.72,0.17,0.33,1,1,0,4,2,3,1,2,0,50,16.7,4,0,1,1,0,0,2,0,0,1,1,"[DL, ID_REPLACEMENT]",DL,ussd,,0,0,1,1,0,0
S2432,U1082,voice,KINYARWANDA,80,14,transferred,0,0,1,repeated_errors,"January 24, 2025","January 1, 2025",rural,0,1,1,0.7,0.93,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S2433,U1392,voice,KINYARWANDA,186,10,completed,1,0,0,,"April 18, 2025","April 1, 2025",rural,0,1,1,0.77,0.79,0,0,1,0,0,3,3,0,0,0,0,0,16.7,3,1,1,1,0,0,1,0,0,1,0,[DL],DL,voice,,0,0,0,1,0,1
S2434,U1098,voice,KINYARWANDA,67,5,abandoned,0,1,0,system,"January 21, 2025","January 1, 2025",rural,0,0,0,0.75,0.75,0.33,0.67,0,1,0,3,3,6,2,4,0,100,16.7,4,0,1,1,0,0,0,0,0,0,0,[],,,,0,1,1,0,0,0
S2435,U1148,voice,KINYARWANDA,241,7,completed,1,0,0,,"April 10, 2025","April 1, 2025",rural,0,0,0,0.74,0.67,0.33,0.33,0,1,0,2,1,2,1,1,0,66.7,0,0,3,0,0,0,0,1,0,0,1,0,[ID_REPLACEMENT],ID_REPLACEMENT,voice,,0,1,1,1,0,0
S2436,U1328,voice,KINYARWANDA,72,4,completed,1,0,0,,"February 9, 2025","February 1, 2025",rural,0,0,0,0.83,0.8,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,1,1,1,0,0,[DL],DL,web,581,0,0,0,1,1,0
S2437,U1155,voice,KINYARWANDA,262,4,completed,1,0,0,,"April 13, 2025","April 1, 2025",rural,0,0,0,0.76,0.63,0,0.2,1,0,0,4,1,1,0,1,0,20,0,1,3,0,1,0,0,0,0,0,0,0,[],,,,0,0,0,0,0,0
S2438,U1189,voice,KINYARWANDA,181,9,transferred,0,0,1,repeated_errors,"April 21, 2025","April 1, 2025",rural,0,0,0,0.78,0.88,0,1,1,1,1,3,0,3,0,3,0,100,66.7,0,1,2,0,0,0,0,0,0,0,0,[],,,,1,0,1,0,0,0
S2439,U1493,voice,KINYARWANDA,72,12,abandoned,0,1,0,,"March 3, 2025","March 1, 2025",rural,0,1,1,0.67,0.76,0.29,0.29,0,0,0,4,3,4,2,2,0,57.1,42.9,2,2,3,0,0,0,1,0,0,1,0,[BIRTH_CERT],BIRTH_CERT,voice,,1,0,0,1,0,0
S2440,U1370,voice,KINYARWANDA,199,12,abandoned,0,1,0,,"March 11, 2025","March 1, 2025",rural,0,0,0,0.77,0.64,0.11,0,1,0,0,2,7,1,1,0,0,11.1,22.2,2,2,2,3,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,0
S2441,U1262,voice,KINYARWANDA,82,13,completed,1,0,0,,"March 10, 2025","March 1, 2025",rural,0,1,1,0.83,0.66,0.67,0.33,0,1,0,2,1,3,2,1,0,100,33.3,1,1,1,0,0,0,1,1,1,0,0,[LAND],LAND,ussd,635,1,1,1,1,1,1
S2442,U1079,voice,KINYARWANDA,624,12,completed,1,0,0,repeated_errors,"January 14, 2025","January 1, 2025",rural,0,0,0,0.72,0.78,0.2,0,1,0,0,3,2,1,1,0,0,20,20,2,2,1,0,0,0,3,1,3,0,0,"[ID_REPLACEMENT, DL]",DL,voice,408.67,0,0,0,1,1,0
S2443,U1399,voice,KINYARWANDA,95,8,completed,1,0,0,,"April 27, 2025","April 1, 2025",urban,1,0,1,0.79,0.72,0,0.3,1,0,0,4,6,4,0,3,1,40,30,2,5,3,0,0,0,0,0,0,0,0,[],,,,1,0,0,0,0,1
